lat,lon,pm25_annual,side
22.94499969482422,72.50499725341797,54.125,West
22.94499969482422,72.51499938964844,53.73332595825195,West
22.94499969482422,72.5250015258789,53.49166488647461,West
22.94499969482422,72.53500366210938,53.98333740234375,West
22.94499969482422,72.54499816894531,54.766666412353516,West
22.94499969482422,72.55500030517578,54.81666946411133,West
22.94499969482422,72.56500244140625,55.125,West
22.94499969482422,72.57499694824219,56.408329010009766,East
22.94499969482422,72.58499908447266,58.30833435058594,East
22.94499969482422,72.59500122070312,59.366668701171875,East
22.94499969482422,72.6050033569336,60.05000305175781,East
22.94499969482422,72.61499786376953,59.50833511352539,East
22.94499969482422,72.625,54.31666564941406,East
22.94499969482422,72.63500213623047,52.75833511352539,East
22.94499969482422,72.6449966430664,51.98333740234375,East
22.94499969482422,72.65499877929688,51.86666488647461,East
22.94499969482422,72.66500091552734,51.26667404174805,East
22.94499969482422,72.67500305175781,50.02499771118164,East
22.94499969482422,72.68499755859375,49.19166946411133,East
22.94499969482422,72.69499969482422,48.85000228881836,East
22.94499969482422,72.70500183105469,49.008331298828125,East
22.94499969482422,72.71499633789062,48.68333053588867,East
22.94499969482422,72.7249984741211,48.42500305175781,East
22.94499969482422,72.73500061035156,47.54999923706055,East
22.94499969482422,72.74500274658203,47.61666488647461,East
22.954999923706055,72.40499877929688,53.91666793823242,West
22.954999923706055,72.41500091552734,54.391666412353516,West
22.954999923706055,72.42500305175781,54.0916633605957,West
22.954999923706055,72.43499755859375,54.06666564941406,West
22.954999923706055,72.44499969482422,55.06666564941406,West
22.954999923706055,72.45500183105469,56.283329010009766,West
22.954999923706055,72.46499633789062,56.91666793823242,West
22.954999923706055,72.4749984741211,56.94999694824219,West
22.954999923706055,72.48500061035156,56.216670989990234,West
22.954999923706055,72.49500274658203,55.36666488647461,West
22.954999923706055,72.50499725341797,55.05833053588867,West
22.954999923706055,72.51499938964844,54.766666412353516,West
22.954999923706055,72.5250015258789,54.61666488647461,West
22.954999923706055,72.53500366210938,54.48333740234375,West
22.954999923706055,72.54499816894531,55.241668701171875,West
22.954999923706055,72.55500030517578,55.60833740234375,West
22.954999923706055,72.56500244140625,56.35000228881836,West
22.954999923706055,72.57499694824219,58.033329010009766,East
22.954999923706055,72.58499908447266,60.6916618347168,East
22.954999923706055,72.59500122070312,61.891666412353516,East
22.954999923706055,72.6050033569336,61.858333587646484,East
22.954999923706055,72.61499786376953,61.29166793823242,East
22.954999923706055,72.625,58.25,East
22.954999923706055,72.63500213623047,54.241668701171875,East
22.954999923706055,72.6449966430664,51.60000228881836,East
22.954999923706055,72.65499877929688,51.766666412353516,East
22.954999923706055,72.66500091552734,50.88333511352539,East
22.954999923706055,72.67500305175781,49.59999465942383,East
22.954999923706055,72.68499755859375,49.05833435058594,East
22.954999923706055,72.69499969482422,48.77499771118164,East
22.954999923706055,72.70500183105469,49.09999465942383,East
22.954999923706055,72.71499633789062,49.516666412353516,East
22.954999923706055,72.7249984741211,49.30833435058594,East
22.954999923706055,72.73500061035156,49.1583366394043,East
22.954999923706055,72.74500274658203,48.6583366394043,East
22.96500015258789,72.40499877929688,52.25,West
22.96500015258789,72.41500091552734,52.58332824707031,West
22.96500015258789,72.42500305175781,52.42500305175781,West
22.96500015258789,72.43499755859375,52.47500228881836,West
22.96500015258789,72.44499969482422,52.80833435058594,West
22.96500015258789,72.45500183105469,54.30833053588867,West
22.96500015258789,72.46499633789062,55.58333206176758,West
22.96500015258789,72.4749984741211,56.44166946411133,West
22.96500015258789,72.48500061035156,57.04166793823242,West
22.96500015258789,72.49500274658203,57.266666412353516,West
22.96500015258789,72.50499725341797,57.233333587646484,West
22.96500015258789,72.51499938964844,56.57500076293945,West
22.96500015258789,72.5250015258789,55.9083366394043,West
22.96500015258789,72.53500366210938,55.98333740234375,West
22.96500015258789,72.54499816894531,56.84999465942383,West
22.96500015258789,72.55500030517578,58.424991607666016,West
22.96500015258789,72.56500244140625,58.81666564941406,West
22.96500015258789,72.57499694824219,58.883331298828125,East
22.96500015258789,72.58499908447266,59.90000534057617,East
22.96500015258789,72.59500122070312,61.67499923706055,East
22.96500015258789,72.6050033569336,61.25,East
22.96500015258789,72.61499786376953,59.8416633605957,East
22.96500015258789,72.625,58.14166259765625,East
22.96500015258789,72.63500213623047,54.266666412353516,East
22.96500015258789,72.6449966430664,51.60833740234375,East
22.96500015258789,72.65499877929688,50.83333969116211,East
22.96500015258789,72.66500091552734,50.49166488647461,East
22.96500015258789,72.67500305175781,49.483333587646484,East
22.96500015258789,72.68499755859375,48.72500228881836,East
22.96500015258789,72.69499969482422,48.391666412353516,East
22.96500015258789,72.70500183105469,48.79166793823242,East
22.96500015258789,72.71499633789062,49.5916633605957,East
22.96500015258789,72.7249984741211,50.30833435058594,East
22.96500015258789,72.73500061035156,49.75833511352539,East
22.96500015258789,72.74500274658203,48.83333969116211,East
22.975000381469727,72.40499877929688,50.733333587646484,West
22.975000381469727,72.41500091552734,50.966670989990234,West
22.975000381469727,72.42500305175781,51.14166259765625,West
22.975000381469727,72.43499755859375,51.95000076293945,West
22.975000381469727,72.44499969482422,53.5,West
22.975000381469727,72.45500183105469,54.54999923706055,West
22.975000381469727,72.46499633789062,54.841670989990234,West
22.975000381469727,72.4749984741211,54.9666633605957,West
22.975000381469727,72.48500061035156,56.69999694824219,West
22.975000381469727,72.49500274658203,58.64166259765625,West
22.975000381469727,72.50499725341797,59.508331298828125,West
22.975000381469727,72.51499938964844,58.91666793823242,West
22.975000381469727,72.5250015258789,58.41666793823242,West
22.975000381469727,72.53500366210938,57.4083366394043,West
22.975000381469727,72.54499816894531,58.36667251586914,West
22.975000381469727,72.55500030517578,60.283329010009766,West
22.975000381469727,72.56500244140625,60.983333587646484,West
22.975000381469727,72.57499694824219,59.70000076293945,East
22.975000381469727,72.58499908447266,58.95833206176758,East
22.975000381469727,72.59500122070312,60.85833740234375,East
22.975000381469727,72.6050033569336,59.783329010009766,East
22.975000381469727,72.61499786376953,58.75,East
22.975000381469727,72.625,57.758331298828125,East
22.975000381469727,72.63500213623047,56.25833511352539,East
22.975000381469727,72.6449966430664,53.16666793823242,East
22.975000381469727,72.65499877929688,51.08333206176758,East
22.975000381469727,72.66500091552734,50.30000305175781,East
22.975000381469727,72.67500305175781,49.875,East
22.975000381469727,72.68499755859375,48.95833206176758,East
22.975000381469727,72.69499969482422,48.64999771118164,East
22.975000381469727,72.70500183105469,48.608333587646484,East
22.975000381469727,72.71499633789062,49.58333206176758,East
22.975000381469727,72.7249984741211,50.57500076293945,East
22.975000381469727,72.73500061035156,50.30000305175781,East
22.975000381469727,72.74500274658203,48.783329010009766,East
22.985000610351562,72.40499877929688,50.66666793823242,West
